Date,Open,High,Low,Close,Volume,High-low,Open-close
11-09-2018,277.4,278.85,266,267.2,726352,12.85,10.2
12-09-2018,269.8,269.8,259,262.65,1366439,10.8,7.15
14-09-2018,265.15,269.3,263.35,266.45,707305,5.95,-1.3
17-09-2018,264.7,264.7,259.5,260.2,684453,5.2,4.5
18-09-2018,258.2,259.65,250.7,251.45,1038105,8.95,6.75
19-09-2018,252.4,255.15,251.15,252.7,631766,4,-0.3
21-09-2018,254.75,257.7,229.05,250.2,1552086,28.65,4.55
24-09-2018,251.8,251.8,239.35,240.25,897977,12.45,11.55
25-09-2018,240,243.4,235.4,240.9,1033377,8,-0.9
26-09-2018,242,244,229.8,233.3,3202783,14.2,8.7
27-09-2018,235.1,236.8,223.5,225.55,1699432,13.3,9.55
28-09-2018,228,230.6,219.65,223.45,987322,10.95,4.55
01-10-2018,224.3,230.5,220.05,229.25,818192,10.45,-4.95
03-10-2018,230,232.75,226,227.55,732631,6.75,2.45
04-10-2018,225,230.65,221.6,223.25,1034983,9.05,1.75
05-10-2018,223.25,226.45,215,216.55,1078206,11.45,6.7
08-10-2018,216.55,218.95,208.15,212.75,1342852,10.8,3.8
09-10-2018,205.8,206,170.65,184.25,13254155,35.35,21.55
10-10-2018,186,190.8,185,188.75,5564134,5.8,-2.75
11-10-2018,184.75,187.75,178.1,182.75,2259913,9.65,2
12-10-2018,186,188.2,182.75,183.4,1773056,5.45,2.6
15-10-2018,185.7,186.35,182.8,184.3,1182544,3.55,1.4
16-10-2018,184.6,187.2,184.6,185.5,1269499,2.6,-0.9
17-10-2018,188.4,188.8,177.95,179.2,1972906,10.85,9.2
19-10-2018,179.25,180,174.25,174.8,1322998,5.75,4.45
22-10-2018,176.8,176.95,170,170.55,1638539,6.95,6.25
23-10-2018,170,175.7,169.8,170.65,1582606,5.9,-0.65
24-10-2018,172.55,175.1,169.1,170.55,1729054,6,2
25-10-2018,168.3,169.5,164.55,165.4,1519716,4.95,2.9
26-10-2018,166.1,172.8,165.8,168.85,2124217,7,-2.75
29-10-2018,169.1,176.45,167.95,175.35,1362233,8.5,-6.25
30-10-2018,177.7,181.45,176,177.3,1554415,5.45,0.4
31-10-2018,178.4,179.7,173.5,178.65,1554149,6.2,-0.25
01-11-2018,179.2,186.05,177.4,178.75,3369177,8.65,0.45
02-11-2018,181.5,191.4,181,190,5190143,10.4,-8.5
05-11-2018,191.4,191.75,186.7,189.65,1542612,5.05,1.75
06-11-2018,192,199.3,191.3,192.85,2610427,8,-0.85
07-11-2018,196.5,196.5,193.6,195.1,509220,2.9,1.4
09-11-2018,192.9,200.75,192,195.4,1528586,8.75,-2.5
12-11-2018,194.4,194.85,185.25,185.95,1911213,9.6,8.45
13-11-2018,181,182.95,178.45,179.8,1749642,4.5,1.2
14-11-2018,180.1,183.15,176.2,176.8,1547882,6.95,3.3
15-11-2018,178,182.8,177.1,179.95,1540327,5.7,-1.95
16-11-2018,180.8,181.9,178.15,179.4,1319503,3.75,1.4
19-11-2018,180.65,184.95,179.1,184.3,1118238,5.85,-3.65
20-11-2018,184.3,188.4,182.9,183.3,1444305,5.5,1
21-11-2018,184.85,186.75,183.7,184.15,646958,3.05,0.7
22-11-2018,185,186,181.6,182.25,626743,4.4,2.75
26-11-2018,184.45,184.55,177.1,181.7,936014,7.45,2.75
27-11-2018,182.3,184.4,178.9,180,1052579,5.5,2.3
28-11-2018,181.3,181.3,173.85,174.35,1014498,7.45,6.95
29-11-2018,177,179.25,173.65,177.3,1002480,5.6,-0.3
30-11-2018,173.5,175,170.5,171.95,1337665,4.5,1.55
03-12-2018,173.7,176.45,170.2,175.4,1611389,6.25,-1.7
04-12-2018,177.8,178.8,175.15,175.7,1126357,3.65,2.1
05-12-2018,173.75,173.75,168.7,169.2,1552579,5.05,4.55
06-12-2018,168.95,168.95,161.4,162.4,2258828,7.55,6.55
07-12-2018,162.6,164.2,160.75,162.45,1796914,3.45,0.15
10-12-2018,160.55,160.55,156.1,156.85,1341719,4.45,3.7
11-12-2018,155.2,159.6,154.7,158.2,1253737,4.9,-3
12-12-2018,159.9,167,158,163.9,2100354,9,-4
13-12-2018,166.7,167.95,165.65,166.45,1422425,2.3,0.25
14-12-2018,166.8,168.35,164.8,166.9,1259628,3.55,-0.1
17-12-2018,167.4,175.9,167.3,173.75,2385851,8.6,-6.35
18-12-2018,174,177.6,173.2,174.4,1719778,4.4,-0.4
19-12-2018,176,176.4,172.5,173.65,1074104,3.9,2.35
20-12-2018,173.6,177.3,171.9,175.95,1802609,5.4,-2.35
21-12-2018,177.3,180.45,175.1,175.9,2535465,5.35,1.4
24-12-2018,176.5,178,171.45,172.3,1471189,6.55,4.2
26-12-2018,172,172.15,167.7,170.9,1321451,4.45,1.1
27-12-2018,173,173.3,168.05,168.8,1137412,5.25,4.2
28-12-2018,169.9,172.15,169.2,170.8,984514,2.95,-0.9
31-12-2018,172.6,173.9,171.9,172.6,536131,2,0
01-01-2019,173.7,174.3,171.35,173.6,508944,2.95,0.1
02-01-2019,171,171.7,168,168.55,966921,3.7,2.45
03-01-2019,169.3,170.1,165.4,166.2,737133,4.7,3.1
04-01-2019,168.1,171.9,168.1,170.75,1587545,3.8,-2.65
07-01-2019,173,178.3,173,175.25,1718423,5.3,-2.25
08-01-2019,176.3,180.5,176.1,179.35,2812302,4.4,-3.05
09-01-2019,181.9,183.9,180.3,183.1,1704199,3.6,-1.2
10-01-2019,183.65,186.8,183.4,185.55,1395744,3.4,-1.9
11-01-2019,186.3,187.55,179.45,180.3,1675130,8.1,6
14-01-2019,180.55,187.4,177.55,182.3,1394079,9.85,-1.75
15-01-2019,183.2,185.8,181.45,185.4,987729,4.35,-2.2
16-01-2019,185.5,187.3,184.1,185.3,1125134,3.2,0.2
17-01-2019,186.3,187.35,183.4,184.8,923301,3.95,1.5
18-01-2019,185.5,185.6,181.4,183.1,678382,4.2,2.4
21-01-2019,183.3,184.85,180.4,181.4,976947,4.45,1.9
22-01-2019,181.4,182.65,176.05,180.45,1382085,6.6,0.95
23-01-2019,182,182.7,178.6,180.25,802066,4.1,1.75
24-01-2019,179.7,180.25,173.75,175.35,1713994,6.5,4.35
25-01-2019,176.3,178.85,172,173.2,1099193,6.85,3.1
28-01-2019,174.3,175.25,169.55,171.95,840853,5.7,2.35
29-01-2019,171.6,174.8,170.95,173.45,727422,3.85,-1.85
30-01-2019,174.5,176.7,173.15,174.3,789934,3.55,0.2
31-01-2019,175.3,183.5,175.3,181.25,952156,8.2,-5.95
01-02-2019,182,185.9,179.6,181.75,1322530,6.3,0.25
04-02-2019,181,183.6,178.2,180.3,956049,5.4,0.7
05-02-2019,180,181,174.4,175.55,1183820,6.6,4.45
06-02-2019,177,179.3,171.9,178.2,991057,7.4,-1.2
07-02-2019,179.45,184.95,179,182.9,1391764,5.95,-3.45
08-02-2019,164.65,164.65,141.9,151.3,8155068,22.75,13.35
11-02-2019,150.5,153.1,145.8,152.45,2158217,7.3,-1.95
12-02-2019,153.6,154.2,150.75,151.45,1557397,3.45,2.15
13-02-2019,152.05,156.25,151.6,154.75,1643731,4.65,-2.7
14-02-2019,155.8,160.95,153.6,159.65,1945041,7.35,-3.85
15-02-2019,160,161.65,153.35,161.1,1704337,8.3,-1.1
18-02-2019,162.3,163.45,159.2,163,1406407,4.25,-0.7
19-02-2019,164.8,165.8,161.1,163.5,1129885,4.7,1.3
20-02-2019,165,166.5,163.85,164.85,970839,2.65,0.15
21-02-2019,166,170.6,165.2,169.7,1026534,5.4,-3.7
22-02-2019,170,175.25,168,174.55,1467268,7.25,-4.55
25-02-2019,175.45,177.55,173.75,175.55,1240408,3.8,-0.1
26-02-2019,173.55,183.35,172.65,182.7,1906259,10.7,-9.15
27-02-2019,183.35,186.05,176.2,177.2,1506034,9.85,6.15
28-02-2019,179.15,181.5,176.55,177.85,1093755,4.95,1.3
01-03-2019,179.2,184,177.35,180.1,2069035,6.65,-0.9
05-03-2019,183.95,198,181.5,194,4662031,16.5,-10.05
06-03-2019,195.25,198.3,184.75,188.55,1918813,13.55,6.7
07-03-2019,191.9,193.4,187.9,189.2,1599345,5.5,2.7
08-03-2019,188.3,188.3,180.5,181.65,1771451,7.8,6.65
11-03-2019,181.65,184.45,180.95,182.15,1067848,3.5,-0.5
12-03-2019,184,186,183.8,184.75,1099984,2.2,-0.75
13-03-2019,184.75,184.75,180.45,181.6,854216,4.3,3.15
14-03-2019,181,182.3,177.65,179.7,1026593,4.65,1.3
15-03-2019,180,181.8,177.55,180.2,865686,4.25,-0.2
18-03-2019,180.55,184.65,179.65,182.3,875468,5,-1.75
19-03-2019,182,184.5,180.9,182.8,883855,3.6,-0.8
20-03-2019,183.4,183.55,179.3,179.85,661218,4.25,3.55
22-03-2019,180.25,182,174.9,175.4,972209,7.1,4.85
25-03-2019,174.4,174.4,171,171.35,1416422,3.4,3.05
26-03-2019,171.7,173.6,171.7,173.1,744501,1.9,-1.4
27-03-2019,174,175,169,169.9,911314,6,4.1
28-03-2019,169.7,171.45,167.5,170.6,952719,3.95,-0.9
29-03-2019,171,177.1,171,174.3,1293953,6.1,-3.3
01-04-2019,176,189.65,176,187.15,2926691,13.65,-11.15
02-04-2019,188.75,204,185.25,202.8,6793194,18.75,-14.05
03-04-2019,205.3,208.8,199,201.1,5047368,9.8,4.2
04-04-2019,202.35,206.7,201.3,206.1,2517557,5.4,-3.75
05-04-2019,208,209.5,202.45,205.75,2604595,7.05,2.25
08-04-2019,206.5,207.1,198.5,200.65,1540837,8.6,5.85
09-04-2019,200.4,207.55,198.05,206,1955605,9.5,-5.6
10-04-2019,206.4,216.85,205.75,215.65,4318623,11.1,-9.25
11-04-2019,216.6,219.25,213.3,218.2,2539043,5.95,-1.6
12-04-2019,219,219.25,215.05,215.85,1246873,4.2,3.15
15-04-2019,216,232.5,216,231.05,3973896,16.5,-15.05
16-04-2019,234.55,234.55,225.7,230.55,2618949,8.85,4
18-04-2019,232,239.3,230.45,235.9,2879775,8.85,-3.9
22-04-2019,235.9,239.1,231.75,234.65,1869644,7.35,1.25
23-04-2019,235.2,235.75,230.35,231.4,1214691,5.4,3.8
24-04-2019,233,233.05,217.95,223.7,3204172,15.1,9.3
25-04-2019,224.25,225.85,220.25,221.7,1626877,5.6,2.55
26-04-2019,222,222.1,214.05,215.4,1818247,8.05,6.6
30-04-2019,215.55,218.6,210.35,214.2,1304285,8.25,1.35
02-05-2019,212.9,212.9,205.95,207.15,1508324,6.95,5.75
03-05-2019,204.9,213.7,203.2,209.5,2125057,10.5,-4.6
06-05-2019,205,205,198.25,200.1,1876338,6.75,4.9
07-05-2019,201.7,202.8,189.35,190.9,1661163,13.45,10.8
08-05-2019,190.5,190.9,184.25,185.55,1431240,6.65,4.95
09-05-2019,183.6,189.9,182.5,185.8,1884560,7.4,-2.2
10-05-2019,188,190.45,184.4,186,1990534,6.05,2
13-05-2019,186.4,186.9,179.3,180.25,1239156,7.6,6.15
14-05-2019,178.5,185.8,177.9,184.35,1487628,7.9,-5.85
15-05-2019,185.95,186,167.5,169.6,2235133,18.5,16.35
16-05-2019,175.05,177.4,172.8,175.5,1540688,4.6,-0.45
17-05-2019,175.25,177.65,170.2,176.7,1197191,7.45,-1.45
20-05-2019,182,191.95,179.35,190,2433787,12.6,-8
21-05-2019,186.6,186.9,174.1,176.6,4238136,12.8,10
22-05-2019,177.3,180.4,174.9,179.45,1627939,5.5,-2.15
23-05-2019,183.75,183.75,173.3,175,2016592,10.45,8.75
24-05-2019,178,183.4,175.5,182.15,1780051,7.9,-4.15
27-05-2019,182.05,183.55,179.3,181.35,1116689,4.25,0.7
28-05-2019,181.7,185.4,180,180.75,1372157,5.4,0.95
29-05-2019,180.4,180.4,175.45,176.3,1136419,4.95,4.1
30-05-2019,176.65,178.6,173.3,175.05,1247352,5.3,1.6
31-05-2019,176.5,177.6,170.1,172.5,1392833,7.5,4
03-06-2019,170,175.1,168.6,174.55,1562623,6.5,-4.55
04-06-2019,174,177,172.55,173.4,962279,4.45,0.6
06-06-2019,174.1,175.7,169,169.8,1274390,6.7,4.3
07-06-2019,170.5,171.7,167.25,169.4,1083012,4.45,1.1
10-06-2019,170.5,172,163.55,166.15,1539964,8.45,4.35
11-06-2019,167.9,171.85,165.8,170.65,1180007,6.05,-2.75
12-06-2019,171,172,168.15,169,796511,3.85,2
13-06-2019,166,168.8,164.5,167.4,955719,4.3,-1.4
14-06-2019,167.4,167.65,163.25,164.1,905868,4.4,3.3
17-06-2019,164.05,164.1,158,158.85,996593,6.1,5.2
18-06-2019,159,160.95,156.8,158.3,1082680,4.15,0.7
19-06-2019,159.6,163.7,152.5,154.65,1719082,11.2,4.95
20-06-2019,153,159.9,152.1,159.15,1359471,7.8,-6.15
21-06-2019,154.9,160.75,154.55,159,1313159,6.2,-4.1
24-06-2019,159.3,160.15,156.3,159.25,1048423,3.85,0.05
25-06-2019,158.4,160.9,156.8,160.5,1126088,4.1,-2.1
26-06-2019,160.4,162.2,158.8,161.1,1060473,3.4,-0.7
27-06-2019,162,167.9,161.1,165.85,1512713,6.8,-3.85
28-06-2019,165.65,166.8,161.4,162.6,1067539,5.4,3.05
01-07-2019,163.75,169.35,163.25,167.85,1376245,6.1,-4.1
02-07-2019,167,167.25,161.35,163.7,950852,5.9,3.3
03-07-2019,163.7,165,161.75,162.35,941947,3.25,1.35
04-07-2019,162.7,167.8,162.1,165.2,1482509,5.7,-2.5
05-07-2019,165.85,166.9,159.6,160.15,1081086,7.3,5.7
08-07-2019,159.6,159.6,153.5,154.65,1027817,6.1,4.95
09-07-2019,154,157.15,152.65,155.75,1212001,4.5,-1.75
10-07-2019,156.05,156.3,149.15,151.4,2137778,7.15,4.65
11-07-2019,153.35,157.65,150.4,156.9,1818655,7.25,-3.55
12-07-2019,156.4,162.7,153.95,159.3,1654697,8.75,-2.9
15-07-2019,159.5,162.6,157.8,160.95,1010589,4.8,-1.45
16-07-2019,160.2,170.9,159.35,169.85,2071726,11.55,-9.65
17-07-2019,170,172.4,166.3,167.85,1413456,6.1,2.15
18-07-2019,167.7,167.7,160.1,160.8,1133938,7.6,6.9
19-07-2019,162,162.5,153.9,154.8,1378105,8.6,7.2
22-07-2019,155.05,159.25,155.05,156.7,1221780,4.2,-1.65
23-07-2019,157.05,159,154.8,156.2,730430,4.2,0.85
24-07-2019,156.6,157.5,150.4,151.25,995479,7.1,5.35
25-07-2019,151.7,152.55,143.75,144.35,2065053,8.8,7.35
26-07-2019,138.15,150.05,138.15,147.2,4307935,11.9,-9.05
29-07-2019,148.5,148.5,136.95,137.6,2455452,11.55,10.9
30-07-2019,138.4,139.7,132.6,133.45,1969623,7.1,4.95
31-07-2019,134.45,136.3,132.5,135.6,1498182,3.8,-1.15
01-08-2019,135.8,136.25,127.6,129.5,2930418,8.65,6.3
02-08-2019,128.9,133.2,126.8,130.6,2561175,6.4,-1.7
05-08-2019,127.95,128,122.4,123.75,2667848,5.6,4.2
06-08-2019,122.35,126.5,121.85,122.55,2524258,4.65,-0.2
07-08-2019,122.55,123.8,116.4,117.4,3204358,7.4,5.15
08-08-2019,117.65,124.95,116.95,123.95,2522247,8,-6.3
09-08-2019,124.65,126.5,120.7,122.05,3331629,5.8,2.6
13-08-2019,124,126.35,121,122,2602763,5.35,2
14-08-2019,122.3,123.8,118.6,120.85,1927978,5.2,1.45
16-08-2019,120,122.4,117.4,121.2,2166532,5,-1.2
19-08-2019,121.5,122.4,120,120.75,1765704,2.4,0.75
20-08-2019,119.95,124.8,119.1,123.8,2273178,5.7,-3.85
21-08-2019,123.5,123.5,109.55,112.3,4689886,13.95,11.2
22-08-2019,112.2,114,106.2,107.65,2938664,7.8,4.55
23-08-2019,109.5,111.65,107.7,111.15,2780239,3.95,-1.65
26-08-2019,115.65,115.65,106.9,110.5,3503995,8.75,5.15
27-08-2019,112.3,121.4,111.75,120.3,4260357,9.65,-8
28-08-2019,120.75,124.05,114.75,116.35,4908228,9.3,4.4
29-08-2019,116.35,118.45,112.1,114.35,4019911,6.35,2
30-08-2019,115,117.1,112.05,116.75,3112120,5.05,-1.75
03-09-2019,111.65,115.15,111.4,112.65,2167576,3.75,-1
04-09-2019,112.2,113,106,109.5,4774455,7,2.7
05-09-2019,110,119.2,109.5,118.05,5909050,9.7,-8.05
06-09-2019,118.6,122.2,116.65,121.1,4378366,5.55,-2.5
09-09-2019,119.4,122.5,117.3,121.9,3770270,5.2,-2.5
11-09-2019,124.5,135,124.5,134.35,5801021,10.5,-9.85
12-09-2019,134.55,135.3,126.8,127.95,3956061,8.5,6.6
13-09-2019,129.3,131,125.5,129.55,4657739,5.5,-0.25
16-09-2019,128.2,130.35,126.7,128.55,2678417,3.65,-0.35
17-09-2019,128.75,130.45,121.4,121.95,3235096,9.05,6.8
18-09-2019,122.9,125.55,120.5,121.85,3958456,5.05,1.05
19-09-2019,123.5,125.25,121.3,124.25,3022513,3.95,-0.75
20-09-2019,125,137.8,122.7,133.4,6461166,15.1,-8.4
23-09-2019,135,138.45,126.45,127.85,7273047,12,7.15
24-09-2019,128.8,132.15,128,130.85,3455586,4.15,-2.05
25-09-2019,129.95,129.95,121.5,123,3338250,8.45,6.95
26-09-2019,123.95,127.2,122.9,124.5,2647017,4.3,-0.55
27-09-2019,122.5,122.5,118.25,119.9,3069634,4.25,2.6
30-09-2019,120.35,120.8,116.45,117.45,2246672,4.35,2.9
01-10-2019,118.4,119.8,113.05,115.35,3384596,6.75,3.05
03-10-2019,112,123.5,112,122.45,3386018,11.5,-10.45
04-10-2019,124.95,124.95,118.65,119.55,2314731,6.3,5.4
07-10-2019,120.5,120.5,116,117.45,2006001,4.5,3.05
09-10-2019,118.9,121.6,115.5,120.85,2691452,6.1,-1.95
10-10-2019,120,120,116.25,116.9,1853365,3.75,3.1
11-10-2019,117.7,122.15,117.25,121.35,2862153,4.9,-3.65
14-10-2019,122.55,130.05,122.55,127.8,3791400,7.5,-5.25
15-10-2019,127.5,128.95,123.75,126.95,3220165,5.2,0.55
16-10-2019,127.5,128.25,124.5,125.8,2004725,3.75,1.7
17-10-2019,126.95,143.8,125.15,138.15,4292640,18.65,-11.2
18-10-2019,140,141.8,135.55,136.7,4141592,6.25,3.3
22-10-2019,133.4,135.6,129.85,131.9,2916864,5.75,1.5
23-10-2019,130.15,133.85,127.35,132.65,2853041,6.5,-2.5
24-10-2019,133.5,135.1,130.7,133.45,2177527,4.4,0.05
25-10-2019,132.8,133,125.85,126.95,2627744,7.15,5.85
27-10-2019,139.6,150.35,139.6,147.95,1959921,10.75,-8.35
29-10-2019,151.5,175.45,151.5,172.55,9419500,23.95,-21.05
30-10-2019,174.4,175.5,166.6,171.85,5665026,8.9,2.55
31-10-2019,170.85,179.5,169.05,177.7,4722799,10.45,-6.85
01-11-2019,175.1,178,172.5,174.9,2471566,5.5,0.2
04-11-2019,172,178.35,171,172.15,3159469,7.35,-0.15
05-11-2019,172.95,175.7,169.95,172,2451232,5.75,0.95
06-11-2019,172.1,176.4,170.5,174.35,1721329,5.9,-2.25
07-11-2019,175,175,167.8,171.45,2145274,7.2,3.55
08-11-2019,171.45,178.75,167.85,169.15,2074457,10.9,2.3
11-11-2019,169.9,172.9,169.25,172,1379747,3.65,-2.1
13-11-2019,171.5,176,169.4,170.6,1729899,6.6,0.9
14-11-2019,170.9,170.9,165.5,167,1620900,5.4,3.9
15-11-2019,169,173.35,167.45,168.6,1442484,5.9,0.4
18-11-2019,171.7,171.9,169.35,170.05,1302130,2.55,1.65
19-11-2019,171,171.85,167.15,167.75,1268625,4.7,3.25
20-11-2019,168,170.2,166.4,167.25,1505118,3.8,0.75
21-11-2019,167.95,170.1,163.05,164.2,1608999,7.05,3.75
22-11-2019,165.2,165.2,160.6,162.3,1461271,4.6,2.9
25-11-2019,161.75,166.4,160,166.05,2141645,6.4,-4.3
26-11-2019,166.3,167.25,162.55,163.8,2047761,4.7,2.5
27-11-2019,165.8,169.25,165,165.75,1995979,4.25,0.05
28-11-2019,166.35,166.35,163.55,164.8,1143389,2.8,1.55
29-11-2019,164.55,167.7,160.8,161.45,1435477,6.9,3.1
02-12-2019,161,163.05,158.95,161,1001550,4.1,0
03-12-2019,162.7,162.95,157.45,158.15,1348314,5.5,4.55
04-12-2019,158.6,170.4,157.9,169.4,3793325,12.5,-10.8
05-12-2019,170.6,172.2,165.3,166.1,2307039,6.9,4.5
06-12-2019,167.9,168,160.05,161.5,1772914,7.95,6.4
09-12-2019,162.5,166.4,159.85,160.55,2056906,6.55,1.95
10-12-2019,162.2,163.25,159,159.65,1436571,4.25,2.55
11-12-2019,160.8,162.9,157.45,161.75,1178921,5.45,-0.95
12-12-2019,163.55,174.95,162.7,173.35,3442273,12.25,-9.8
13-12-2019,177,183.9,175.5,176.65,4955131,8.4,0.35
16-12-2019,177.8,178.7,173.3,174.9,1320147,5.4,2.9
17-12-2019,176.1,181.2,175.4,180.2,2120189,5.8,-4.1
18-12-2019,181.45,184.5,170.5,174.7,3471732,14,6.75
19-12-2019,174.05,179.95,174.05,179.15,2665639,5.9,-5.1
20-12-2019,180.5,181.65,174.9,176,1491242,6.75,4.5
23-12-2019,176.65,178.95,174.3,176.05,1364591,4.65,0.6
24-12-2019,177.65,177.9,174.7,175.5,1055882,3.2,2.15
26-12-2019,176,176.35,174.1,174.6,714360,2.25,1.4
27-12-2019,175.5,176.95,174.95,176.1,500007,2,-0.6
30-12-2019,177.5,184.25,176.45,183.6,1976823,7.8,-6.1
31-12-2019,184.1,187.9,181.55,185.1,2633656,6.35,-1
01-01-2020,185.85,186.7,183.75,184.4,1461450,2.95,1.45
02-01-2020,187.4,194.6,184.8,193.85,2638338,9.8,-6.45
03-01-2020,193.7,195.6,189.4,191.05,2105309,6.2,2.65
06-01-2020,191,191,185,185.6,1703112,6,5.4
07-01-2020,187.5,189.4,182.3,184.75,1825796,7.1,2.75
08-01-2020,180.45,184.05,180.3,182.6,988610,3.75,-2.15
09-01-2020,185.45,192.8,184.4,192.05,1797437,8.4,-6.6
10-01-2020,192.55,199,190,196.4,2505329,9,-3.85
13-01-2020,194.7,197.8,191.6,196.25,1413069,6.2,-1.55
14-01-2020,196,198.1,193.7,195.75,1383757,4.4,0.25
15-01-2020,195,201.8,194,200.3,1850446,7.8,-5.3
16-01-2020,199.95,200.6,196.9,197.5,1103669,3.7,2.45
17-01-2020,198.15,199.45,195.85,197.25,804157,3.6,0.9
20-01-2020,198.2,201.45,194.3,195.05,1343246,7.15,3.15
21-01-2020,195.8,196.5,190.1,191.45,874312,6.4,4.35
22-01-2020,192.1,192.6,184.25,185.55,1480430,8.35,6.55
23-01-2020,186.1,190.35,183.9,188.4,1612956,6.45,-2.3
24-01-2020,188.4,190.95,185.15,186.45,964477,5.8,1.95
27-01-2020,185.9,186.9,180.95,182.25,1295555,5.95,3.65
28-01-2020,183.45,184.3,174.85,176.1,1602770,9.45,7.35
29-01-2020,178.15,188.8,178.15,188.05,2478539,10.65,-9.9
30-01-2020,191.05,192.5,184.35,186.2,3017661,8.15,4.85
31-01-2020,186.9,188.3,176,176.6,3091501,12.3,10.3
01-02-2020,176,178.75,163.7,165.75,2610193,15.05,10.25
03-02-2020,164,168.15,159.6,163.85,2751952,8.55,0.15
04-02-2020,166.7,168.5,161.3,165.7,2074475,7.2,1
05-02-2020,167.2,185,166.65,183.75,3949446,18.35,-16.55
06-02-2020,182.7,183.2,175.8,178.85,2456672,7.4,3.85
07-02-2020,178,178.1,172.9,173.6,1696538,5.2,4.4
10-02-2020,174,174,168.05,168.95,1441020,5.95,5.05
11-02-2020,172.05,175.15,168.65,169.7,1780317,6.5,2.35
12-02-2020,172,173.3,169,170.8,1353331,4.3,1.2
13-02-2020,171.05,172.25,168.2,169.45,979457,4.05,1.6
14-02-2020,170.3,176.1,168.4,169.1,2121007,7.7,1.2
17-02-2020,170.95,171.2,166.45,169.1,1189932,4.75,1.85
18-02-2020,168.4,168.4,158.6,161.6,2139569,9.8,6.8
19-02-2020,163,164.1,153,158.05,3419137,11.1,4.95
20-02-2020,158.6,162.15,156,158.45,2082091,6.15,0.15
24-02-2020,154.4,155.8,149.55,150.6,1867741,6.25,3.8
25-02-2020,152,153.4,147.45,149.85,2097229,5.95,2.15
26-02-2020,147.65,147.95,143.8,144.5,1794832,4.15,3.15
27-02-2020,144.7,146.7,141.1,145,1913144,5.6,-0.3
28-02-2020,139,139.5,127.05,129,4047465,12.45,10
02-03-2020,133.5,133.8,123.8,125.2,4629842,10,8.3
03-03-2020,126.75,131.3,125.25,130.4,3144747,6.05,-3.65
04-03-2020,130.5,130.5,120.55,126.3,3369295,9.95,4.2
05-03-2020,128,129.8,124.3,125.65,4052208,5.5,2.35
06-03-2020,114.3,117.25,112.95,114.25,4170651,4.3,0.05
09-03-2020,110,110.2,104.35,105.8,3906384,5.85,4.2
11-03-2020,105.2,106.5,97.75,99,5742651,8.75,6.2
12-03-2020,92.7,94.9,85.75,88,8037400,9.15,4.7
13-03-2020,82.2,94.2,78,89.75,10613571,16.2,-7.55
16-03-2020,86.75,87.65,82.2,82.95,3827222,5.45,3.8
17-03-2020,82.7,84.8,77.5,77.9,5206037,7.3,4.8
18-03-2020,80,80.5,75.1,75.5,3815807,5.4,4.5
19-03-2020,70.6,76.5,68.8,72.95,5387940,7.7,-2.35
20-03-2020,74.3,79.55,72.7,77.4,4843183,6.85,-3.1
23-03-2020,71,72.1,69.7,69.7,1526872,2.4,1.3
24-03-2020,70,71.2,63.6,68.6,2487156,7.6,1.4
25-03-2020,68.9,71.7,67.1,70.2,2611383,4.6,-1.3
26-03-2020,71.7,73.5,68.3,70.8,2888342,5.2,0.9
27-03-2020,71.05,75.85,69.4,70.65,2962238,6.45,0.4
30-03-2020,70.65,70.65,67.4,68.15,2142665,3.25,2.5
31-03-2020,71.45,71.45,68.2,71.05,2418642,3.25,0.4
01-04-2020,71.1,71.6,67.6,67.95,2648532,4,3.15
03-04-2020,68,68,64.8,65.3,1899909,3.2,2.7
07-04-2020,68.95,69,66.95,67.35,1972661,2.05,1.6
08-04-2020,67.05,71.55,65.45,67.6,4414992,6.1,-0.55
09-04-2020,69.55,76.2,69.2,74.6,8287109,7,-5.05
13-04-2020,75,77.6,72.75,74.3,3731307,4.85,0.7
15-04-2020,75,78.65,71.95,72.85,5393926,6.7,2.15
16-04-2020,72,75.4,71.1,74.65,2529141,4.3,-2.65
17-04-2020,78,78.25,74.75,76.85,3789325,3.5,1.15
20-04-2020,77,83.35,75.45,80.5,7046533,7.9,-3.5
21-04-2020,78.8,78.8,74,74.75,2869173,4.8,4.05
22-04-2020,74.75,76.65,72.6,75.9,2633362,4.05,-1.15
23-04-2020,76.55,78.65,75.3,75.65,3975655,3.35,0.9
24-04-2020,75.3,76.9,74,74.15,2248898,2.9,1.15
27-04-2020,76,76.15,74.8,75.25,1233681,1.35,0.75
28-04-2020,75.9,78.1,75.3,76.95,1861672,2.8,-1.05
29-04-2020,77.7,79.3,76.75,78.15,2109471,2.55,-0.45
30-04-2020,85.95,93.75,85.95,93.1,7718772,7.8,-7.15
04-05-2020,87.45,87.45,81.5,83.9,3997604,5.95,3.55
05-05-2020,86.3,86.75,80.4,80.95,2836210,6.35,5.35
06-05-2020,81.8,84,80.4,83.1,2542246,3.6,-1.3
07-05-2020,83.25,84.65,82.15,82.5,1732595,2.5,0.75
08-05-2020,84.7,84.85,80.55,81.05,1883318,4.3,3.65
11-05-2020,81.85,90.45,81.55,86.1,7627363,8.9,-4.25
12-05-2020,86.1,87.7,83.55,86.15,3908399,4.15,-0.05
13-05-2020,94.1,94.1,86.3,87.25,3496462,7.8,6.85
14-05-2020,84.4,85.3,82.65,83.8,2830820,2.65,0.6
15-05-2020,85,85.35,82.9,84.4,1864129,2.45,0.6
