23-01-2020,1522.07,1527.47,1506.42,1512.51,5190832,21.05,9.56
24-01-2020,1512.66,1521.92,1504.29,1507.26,6751027,17.63,5.4
27-01-2020,1500.67,1510.13,1490.87,1492.4,6178447,19.26,8.27
28-01-2020,1494.43,1495.82,1449.86,1457.93,11321627,45.96,36.5
29-01-2020,1460.21,1480.37,1450.3,1465.95,11420539,30.07,-5.74
30-01-2020,1465.11,1465.81,1426.48,1430.19,10338841,39.33,34.92
31-01-2020,1439.36,1439.6,1393.99,1398.39,16037268,45.61,40.97
01-02-2020,1392.1,1413.55,1358.22,1370.36,11127391,55.33,21.74
03-02-2020,1357.04,1386.8,1350.25,1372.49,14173722,36.55,-15.45
04-02-2020,1386.85,1419.05,1384.67,1413.01,11714670,34.38,-26.16
05-02-2020,1421.43,1439.16,1416.87,1434.9,8524874,22.29,-13.47
06-02-2020,1440.45,1453.22,1426.58,1444.11,7171053,26.64,-3.66
07-02-2020,1437.37,1438.71,1414.89,1420.19,5634551,23.82,17.18
10-02-2020,1414.59,1431.93,1397.21,1422.12,6988253,34.72,-7.53
11-02-2020,1433.81,1452.43,1431.48,1439.11,6460915,20.95,-5.3
12-02-2020,1442.48,1461,1441.34,1456.49,6245740,19.66,-14.01
13-02-2020,1463.87,1463.87,1448.87,1460.31,6260552,15,3.56
14-02-2020,1463.38,1487.35,1439.45,1473.63,9796649,47.9,-10.25
17-02-2020,1475.02,1492.01,1460.46,1464.37,6068323,31.55,10.65
18-02-2020,1462.04,1462.04,1443.71,1453.62,5135185,18.33,8.42
19-02-2020,1465.46,1492.3,1461.25,1489.68,6499955,31.05,-24.22
20-02-2020,1482.94,1493.84,1469.87,1472,7795782,23.97,10.94
24-02-2020,1455.95,1463.13,1426.03,1431.38,9862354,37.1,24.57
25-02-2020,1437.77,1437.77,1396.76,1403.1,12804346,41.01,34.67
26-02-2020,1396.76,1399.09,1374.32,1378.93,13550908,24.77,17.83
27-02-2020,1374.97,1380.71,1356.14,1373.23,11562879,24.57,1.74
28-02-2020,1342.18,1344.26,1312.56,1316.17,18144227,31.7,26.01
02-03-2020,1342.38,1356.14,1288.88,1303.79,13614478,67.26,38.59
03-03-2020,1317.21,1341.19,1309.59,1330.24,12644545,31.6,-13.03
04-03-2020,1339.3,1341.09,1295.62,1327.12,10201578,45.47,12.18
05-03-2020,1339.5,1345.2,1293.74,1298.84,14080545,51.46,40.66
06-03-2020,1258.07,1276.05,1229.45,1259.06,15568259,46.6,-0.99
09-03-2020,1228.41,1229.35,1084.72,1103.69,40699994,144.63,124.72
11-03-2020,1097.6,1167.38,1097.6,1142.72,27495821,69.78,-45.12
12-03-2020,1074.81,1090.66,1038.85,1053.02,25830729,51.81,21.79
13-03-2020,988.63,1129.3,933.55,1094.92,33827407,195.75,-106.29
16-03-2020,1050.59,1069.56,995.56,1006.16,17761515,74,44.43
17-03-2020,1037.42,1050.05,993.78,998.53,20974398,56.27,38.89
18-03-2020,1015.67,1026.17,951.98,959.41,20644354,74.19,56.26
19-03-2020,911.46,957.92,883.82,909.08,28338166,74.1,2.38
20-03-2020,930.68,1025.18,921.27,1008.39,29242119,103.91,-77.71
23-03-2020,907.6,941.08,867.43,875.75,18769969,73.65,31.85
24-03-2020,921.27,960.89,887.39,934.54,21117623,73.5,-13.27
25-03-2020,954.75,1140.74,954.2,1072.09,33750050,186.54,-117.34
26-03-2020,1085.51,1106.41,1032.56,1056.19,21111175,73.85,29.32
27-03-2020,1084.72,1096.9,1036.38,1055.59,19225174,60.52,29.13
30-03-2020,1030.83,1064.71,1010.42,1020.77,13951293,54.29,10.06
31-03-2020,1063.87,1119.19,1038.16,1103.29,20441865,81.03,-39.42
01-04-2020,1111.71,1114.04,1035.39,1070.3,19197368,78.65,41.41
03-04-2020,1123.8,1123.8,1046.38,1067.33,19091318,77.42,56.47
07-04-2020,1091.75,1202.6,1089.67,1194.77,25094704,112.93,-103.02
08-04-2020,1168.92,1217.46,1149.11,1180.96,23019938,68.35,-12.04
09-04-2020,1202.6,1221.22,1181.8,1208.49,15244865,39.42,-5.89
13-04-2020,1192.64,1203.59,1168.92,1177.98,10925465,34.67,14.66
15-04-2020,1185.81,1224.39,1132.27,1139.05,16301031,92.12,46.76
16-04-2020,1139.05,1176.3,1134.25,1157.08,17285853,42.05,-18.03
17-04-2020,1204.58,1218.45,1181.45,1212.51,15353885,37,-7.93
20-04-2020,1214.49,1245.2,1190.71,1232.12,16628486,54.49,-17.63
21-04-2020,1198.64,1240.24,1153.07,1225.73,28323674,87.17,-27.09
22-04-2020,1307.6,1371.9,1287.79,1350.8,65849239,84.11,-43.2
23-04-2020,1354.51,1372.84,1340.59,1358.03,30212032,32.25,-3.52
24-04-2020,1337.47,1480.91,1334.55,1403.69,62296371,146.36,-66.22
27-04-2020,1420.53,1461.15,1409.64,1416.32,26989956,51.51,4.21
28-04-2020,1436.38,1441.78,1379.08,1414.74,36206370,62.7,21.64
29-04-2020,1431.33,1440,1406.67,1413.55,17304030,33.33,17.78
30-04-2020,1440.3,1480.91,1424.55,1452.23,32927097,56.36,-11.93
04-05-2020,1426.48,1451.24,1404.14,1421.72,24670908,47.1,4.76
05-05-2020,1440.05,1465.11,1433.61,1446.93,20723304,31.5,-6.88
06-05-2020,1450.25,1471.01,1431.93,1447.03,18685769,39.08,3.22
07-05-2020,1441.34,1499.44,1431.43,1492.8,23088336,68.01,-51.46
08-05-2020,1530.49,1565.06,1522.67,1547.13,38887551,42.39,-16.64
11-05-2020,1565.16,1599.83,1557.54,1561.99,30961139,42.29,3.17
12-05-2020,1550.11,1553.62,1451.24,1465.36,46465444,102.38,84.75
13-05-2020,1527,1527,1454,1496.45,30658051,73,30.55
14-05-2020,1469,1496.7,1430.05,1435.95,22736714,66.65,33.05
15-05-2020,1444,1466.7,1415.1,1459.4,28683432,51.6,-15.4
18-05-2020,1470,1482,1428,1440.75,28981620,54,29.25
19-05-2020,1457,1461.7,1403.25,1408.9,19529216,58.45,48.1
20-05-2020,1410,1446.85,1393,1433.7,25530692,53.85,-23.7
21-05-2020,1435,1461.45,1425,1441.25,18077196,36.45,-6.25
22-05-2020,1451.8,1458,1426.5,1431.55,17458503,31.5,20.25
26-05-2020,1448.15,1449.7,1416.3,1424.05,15330793,33.4,24.1
27-05-2020,1431,1454,1412,1445.55,16460764,42,-14.55
28-05-2020,1455,1479.75,1449,1472.25,18519252,30.75,-17.25
29-05-2020,1468,1472,1452.65,1464.4,18471770,19.35,3.6
01-06-2020,1480,1538.35,1475.95,1520.35,18434065,62.4,-40.35
02-06-2020,1526,1540,1520.8,1535.7,10224102,19.2,-9.7
03-06-2020,1545,1560,1533.35,1541.65,11713666,26.65,3.35
04-06-2020,1544,1589.5,1541,1579.8,15784612,48.5,-35.8
05-06-2020,1595,1618,1573.7,1581.7,15270435,44.3,13.3
08-06-2020,1618.4,1618.4,1565,1569.5,14498055,53.4,48.9
09-06-2020,1560.3,1583,1533,1537.15,11934073,50,23.15
10-06-2020,1543.1,1579.55,1540.05,1572.15,10214426,39.5,-29.05
11-06-2020,1566,1567.95,1531,1537.7,9408283,36.95,28.3
12-06-2020,1500,1593,1497,1588.8,17790565,96,-88.8
15-06-2020,1565,1626.95,1561.1,1614.55,24509162,65.85,-49.55
16-06-2020,1643,1648.55,1585.3,1617.7,23623299,63.25,25.3
17-06-2020,1608.25,1635.45,1602.1,1615.35,19282519,33.35,-7.1
18-06-2020,1607,1665,1605.6,1655.9,18677694,59.4,-48.9
19-06-2020,1670,1788.8,1662,1759.4,48828852,126.8,-89.4
22-06-2020,1773.4,1804.2,1735,1746.15,27781772,69.2,27.25
23-06-2020,1750,1763.75,1716.1,1720.9,17521196,47.65,29.1
24-06-2020,1735.9,1772.7,1711.7,1727.85,23808524,61,8.05
25-06-2020,1727,1749,1713.05,1717.9,18312705,35.95,9.1
26-06-2020,1728.8,1752,1717,1741.65,14270695,35,-12.85
29-06-2020,1728.05,1739.75,1715.55,1723.15,11825126,24.2,4.9
30-06-2020,1737,1741,1695.55,1704.1,13973038,45.45,32.9
01-07-2020,1720,1749,1708.05,1737.6,13136706,40.95,-17.6
02-07-2020,1743,1767.6,1735.05,1760.35,13286760,32.55,-17.35
03-07-2020,1779.8,1793,1768,1787.9,13584004,25,-8.1
06-07-2020,1805,1858,1792.1,1851.8,21698149,65.9,-46.8
07-07-2020,1860,1864.35,1806.3,1823.45,16240102,58.05,36.55
08-07-2020,1824.05,1834.95,1790,1798,12093523,44.95,26.05
09-07-2020,1809,1835,1786.25,1824.25,16807403,48.75,-15.25
10-07-2020,1828.5,1884.6,1824.25,1878.05,20195490,60.35,-49.55
13-07-2020,1903.35,1947.7,1900,1935,32124397,47.7,-31.65
14-07-2020,1934,1941.7,1887.3,1917,31073591,54.4,17
15-07-2020,1937.95,1978.8,1798,1844,64458598,180.8,93.95
16-07-2020,1847,1869,1812.45,1843.4,28133993,56.55,3.6
17-07-2020,1845,1920,1838,1911.7,22949535,82,-66.7
20-07-2020,1917.8,1932,1899.65,1919.9,16887752,32.35,-2.1
21-07-2020,1939,1977,1936.5,1971.55,19463498,40.5,-32.55
22-07-2020,1983,2010,1960.7,2004,27584769,49.3,-21
23-07-2020,2003.95,2079.7,1991.35,2057.8,26921058,88.35,-53.85
24-07-2020,2058,2163,2057.8,2146.15,55656793,105.2,-88.15
27-07-2020,2178.8,2198.8,2127.9,2156.2,37060949,70.9,22.6
28-07-2020,2156.2,2194,2150.65,2177.7,25435618,43.35,-21.5
29-07-2020,2177.9,2182.8,2070.45,2096.65,33536361,112.35,81.25
30-07-2020,2099,2139.7,2072,2108.85,33624516,67.7,-9.85
31-07-2020,2114.5,2129,2052.8,2067.1,34593375,76.2,47.4
03-08-2020,2051.3,2057,2003.1,2009,21560137,53.9,42.3
04-08-2020,2020.6,2167,2000.25,2150.6,42477225,166.75,-130
05-08-2020,2169,2196,2118.3,2126.45,34405886,77.7,42.55
06-08-2020,2157,2167.7,2107.8,2134.1,22762726,59.9,22.9
07-08-2020,2129.8,2157.8,2120.2,2146.45,15222384,37.6,-16.65
10-08-2020,2159.1,2165,2108.1,2119.85,12441939,56.9,39.25
11-08-2020,2134.8,2160,2100.35,2133.8,21611359,59.65,1
12-08-2020,2121,2145,2106.8,2127.6,13967529,38.2,-6.6
13-08-2020,2128,2138.9,2110,2122.05,11459251,28.9,5.95
14-08-2020,2122.55,2157,2089.25,2113.8,15333759,67.75,8.75
17-08-2020,2105,2105,2070.1,2091.35,14297224,34.9,13.65
18-08-2020,2085,2134.3,2082.35,2118.55,14097932,51.95,-33.55
19-08-2020,2141,2154,2121.35,2131.55,15731409,32.65,9.45
20-08-2020,2120,2123.9,2088,2097.05,10402292,35.9,22.95
21-08-2020,2118,2122,2077,2081.85,11667281,45,36.15
24-08-2020,2091.4,2104.5,2070.5,2095.75,15099030,34,-4.35
25-08-2020,2106,2111.3,2078,2082.1,8947709,33.3,23.9
26-08-2020,2085,2147.95,2047,2137.3,27631028,100.95,-52.3
27-08-2020,2148,2150,2103.25,2110.6,12962139,46.75,37.4
28-08-2020,2120,2132.9,2106.25,2116.15,12537684,26.65,3.85
31-08-2020,2174,2174,2060.35,2080.7,28649141,113.65,93.3
01-09-2020,2100,2122.4,2062.4,2087.25,17821488,60,12.75
02-09-2020,2092,2138,2085,2128.2,12437209,53,-36.2
03-09-2020,2128,2138.75,2103,2112.1,8577741,35.75,15.9
04-09-2020,2083.55,2096.95,2072.2,2077.25,13141705,24.75,6.3
07-09-2020,2084,2105.75,2044.25,2082.65,10119099,61.5,1.35
08-09-2020,2092,2121,2080.5,2107.1,12643762,40.5,-15.1
09-09-2020,2085,2167.8,2081.45,2161.35,25526055,86.35,-76.35
10-09-2020,2183.1,2344.95,2175.35,2314,64751766,169.6,-130.9
11-09-2020,2312,2337.85,2287.1,2319.75,27445883,50.75,-7.75
14-09-2020,2325,2360,2282,2302.55,20335480,78,22.45
15-09-2020,2311.95,2325.75,2288.15,2318.85,12543161,37.6,-6.9
16-09-2020,2320,2369.35,2310.55,2324.55,15669133,58.8,-4.55
17-09-2020,2320,2333.7,2291.85,2298.75,11919991,41.85,21.25
18-09-2020,2314.25,2319.45,2276.55,2305.7,15264101,42.9,8.55
21-09-2020,2300,2336,2247.35,2255.85,15519433,88.65,44.15
22-09-2020,2277,2277,2201.55,2211.15,16056621,75.45,65.85
23-09-2020,2260,2276.75,2205.3,2230.8,19839809,71.45,29.2
24-09-2020,2207.9,2226,2176.05,2181.2,13765321,49.95,26.7
25-09-2020,2189,2212.8,2167.3,2201.7,13095950,45.5,-12.7
28-09-2020,2227,2238,2207.05,2216.25,9076787,30.95,10.75
29-09-2020,2225,2264,2216.25,2245.05,11927459,47.75,-20.05
30-09-2020,2260,2267,2225,2234.35,11291280,42,25.65
01-10-2020,2263.8,2263.8,2214,2225.25,9591467,49.8,38.55
05-10-2020,2244,2249.15,2206,2212.2,8732890,43.15,31.8
06-10-2020,2225.25,2233.9,2201.65,2210.35,8497352,32.25,14.9
07-10-2020,2235,2309,2220,2257.5,24538620,89,-22.5
08-10-2020,2259,2268,2222.1,2239.25,9727508,45.9,19.75
09-10-2020,2235,2253,2217.1,2233.45,8558747,35.9,1.55
12-10-2020,2235,2255.75,2226.25,2237.05,6565525,29.5,-2.05
13-10-2020,2230.6,2285.75,2225.85,2280.7,10666280,59.9,-50.1
14-10-2020,2278.9,2304,2268.5,2287.5,12341487,35.5,-8.6
15-10-2020,2290,2290,2195,2206.5,9246893,95,83.5
16-10-2020,2215,2232.5,2172.65,2175.8,9961080,59.85,39.2
19-10-2020,2190.05,2228.7,2155.15,2176.2,14399062,73.55,13.85
20-10-2020,2179,2193,2152.25,2155.9,8529621,40.75,23.1
21-10-2020,2168,2192,2097.75,2124.6,15729989,94.25,43.4
22-10-2020,2127.4,2132.5,2091,2106.95,14215255,41.5,20.45
23-10-2020,2106,2135,2096.4,2113.05,10809383,38.6,-7.05
26-10-2020,2101.95,2101.95,2018.5,2029.1,17225340,83.45,72.85
27-10-2020,2034.9,2059.85,2005,2034.5,16835011,54.85,0.4
28-10-2020,2041.8,2057.7,2007.4,2011.45,13810054,50.3,30.35
29-10-2020,1997,2042,1991,2026.9,14147681,51,-29.9
30-10-2020,2033.5,2065.1,2021.8,2054.5,15701123,43.3,-21
02-11-2020,2027,2027,1859.15,1877.45,45857806,167.85,149.55
03-11-2020,1890,1909,1835.1,1850.4,40931170,73.9,39.6
04-11-2020,1837,1929,1837,1913.2,37003111,92,-76.2
05-11-2020,1954.95,1960.95,1932,1955,17170274,28.95,-0.05
06-11-2020,1990,2040,1978.15,2029.15,30770080,61.85,-39.15
09-11-2020,2062.1,2069,2036,2050.7,16539467,33,11.4
10-11-2020,2077,2090,2041.2,2084.55,17045147,48.8,-7.55
11-11-2020,2089,2095,1978.1,1997.2,26178477,116.9,91.8
12-11-2020,1981,2008.45,1965,1980,18481466,43.45,1
13-11-2020,1982,2036.65,1981.75,1996.4,20946864,54.9,-14.4
14-11-2020,2014.9,2015.3,1995.35,2002.3,2411900,19.95,12.6
17-11-2020,2085,2085,1985,1993.25,21479385,100,91.75
18-11-2020,1993.25,2006.5,1960.1,1987.2,14030652,46.4,6.05
19-11-2020,1987.2,2010.45,1968.2,1973.15,12828008,42.25,14.05
20-11-2020,1975,1983.8,1895,1899.5,26522972,88.8,75.5
23-11-2020,1951,1970,1926.25,1950.7,20918665,43.75,0.3
24-11-2020,1964,1974,1932,1964.05,14277083,42,-0.05
25-11-2020,1980,1992.95,1942.2,1947.8,15062376,50.75,32.2
26-11-2020,1953.05,1965,1930.05,1952.6,11924527,34.95,0.45
27-11-2020,1940.5,1956.1,1921.4,1929.8,21845931,34.7,10.7
01-12-2020,1940.35,1966.25,1930.05,1954.9,9114939,36.2,-14.55
02-12-2020,1958.5,1962,1935,1958.15,10240168,27,0.35
03-12-2020,1972,1981.1,1958.65,1964.05,12822945,22.45,7.95
04-12-2020,1969,1969,1940,1946.75,8521388,29,22.25
07-12-2020,1940.6,1965,1940.6,1958.2,8418767,24.4,-17.6
08-12-2020,1961.15,2014.25,1950,1993.75,20030506,64.25,-32.6
09-12-2020,2009.95,2033.8,1999.25,2026.95,13464375,34.55,-17
10-12-2020,2021.6,2028.5,2001,2007,7414229,27.5,14.6
11-12-2020,2013,2038,1974.25,2005.8,12434745,63.75,7.2
14-12-2020,2007.95,2015,1986.35,1991.3,7989830,28.65,16.65
15-12-2020,1989.7,1989.7,1961.1,1974.35,8561406,28.6,15.35
16-12-2020,1988,1994.95,1965.7,1976.55,8565904,29.25,11.45
17-12-2020,1984.5,2005,1977.15,1985.6,9346460,27.85,-1.1
18-12-2020,1980.1,2004.9,1965,1991.55,8522215,39.9,-11.45
21-12-2020,2010,2022,1855.25,1939.7,20368545,166.75,70.3
22-12-2020,1949,1958.9,1888.45,1936.7,12986606,70.45,12.3
23-12-2020,1930,1951.45,1920.65,1943.85,8999898,30.8,-13.85
24-12-2020,1947,1998.8,1945.9,1994.15,9588577,52.9,-47.15
28-12-2020,2006.7,2018,1995.3,2003.3,7947719,22.7,3.4
29-12-2020,2009,2012.3,1982.55,1990.05,8589407,29.75,18.95
30-12-2020,1995.25,2007.2,1975.55,1995.5,10173132,31.65,-0.25
31-12-2020,1993.5,2011.9,1978.6,1985.3,8667516,33.3,8.2
01-01-2021,1988,1997,1982,1987.5,4622002,15,0.5
04-01-2021,1995.1,1998.9,1968,1990.85,11312992,30.9,4.25
05-01-2021,1969,1983.6,1956,1966.1,11132803,27.6,2.9
06-01-2021,1965.9,1966,1905.15,1914.25,21414270,60.85,51.65
07-01-2021,1920.5,1945,1905.15,1911.15,14918406,39.85,9.35
08-01-2021,1918,1938.4,1912.1,1933.7,12709792,26.3,-15.7
11-01-2021,1938.8,1938.8,1892.5,1897.25,15371556,46.3,41.55
12-01-2021,1903,1960,1899.9,1957.05,18996047,60.1,-54.05
13-01-2021,1963.55,1974.95,1918.45,1938.8,12284876,56.5,24.75
14-01-2021,1945,1966.9,1939.05,1960.6,9946818,27.85,-15.6
15-01-2021,1960.6,1973.8,1920.05,1937.45,9503790,53.75,23.15
18-01-2021,1949.1,1997,1923.35,1983.95,16198856,73.65,-34.85
19-01-2021,1994.65,2031,1994.65,2016.4,14771048,36.35,-21.75
20-01-2021,2021.4,2058,2001.4,2054.7,14271669,56.6,-33.3
21-01-2021,2082,2120,2075,2099.4,18038987,45,-17.4
22-01-2021,2111,2115.35,2035.15,2049.6,14090818,80.2,61.4
25-01-2021,2034.95,2034.95,1932,1941,25016570,102.95,93.95
27-01-2021,1925,1925,1888,1895,19553809,37,30
28-01-2021,1880.15,1923.3,1870,1876.55,15722291,53.3,3.6
29-01-2021,1894.3,1913.1,1830,1841.95,20173258,83.1,52.35
01-02-2021,1859.4,1905,1848,1895.3,15774504,57,-35.9
02-02-2021,1914.25,1940,1854.95,1925.8,19138414,85.05,-11.55
03-02-2021,1928.3,1952,1900,1930.65,13984228,52,-2.35
04-02-2021,1924,1940,1905,1924.3,11826848,35,-0.3
05-02-2021,1930.05,1944.65,1920,1923.75,9344470,24.65,6.3
08-02-2021,1933.05,1969,1929.05,1951.45,9776136,39.95,-18.4
09-02-2021,1961.95,1989.6,1952.3,1956.15,9047308,37.3,5.8
10-02-2021,1953.75,1984.75,1927.3,1974.3,9799560,57.45,-20.55
11-02-2021,1980,2064.2,1972.25,2055.7,19631870,91.95,-75.7
12-02-2021,2055.5,2078,2015.4,2041.6,14074374,62.6,13.9
15-02-2021,2048.05,2061.3,2025,2032.6,7287590,36.3,15.45
16-02-2021,2039.75,2079.4,2035,2059.5,9886093,44.4,-19.75
17-02-2021,2060,2095.95,2050.6,2083.25,10957388,45.35,-23.25
18-02-2021,2085,2108.4,2059.1,2067.7,8605531,49.3,17.3
19-02-2021,2057,2104.95,2053.3,2080.3,10800704,51.65,-23.3
22-02-2021,2080,2089.9,1994.95,2008.1,10985697,94.95,71.9
23-02-2021,2048,2052.9,2013.6,2023.45,11834752,39.3,24.55
24-02-2021,2030,2065.25,2026.15,2061,4987735,39.1,-31
25-02-2021,2076,2152,2073,2144.35,16085897,79,-68.35
26-02-2021,2117,2133.9,2070.7,2085.8,17297575,63.2,31.2
01-03-2021,2110.2,2112,2062.5,2101.7,8159670,49.5,8.5
02-03-2021,2122,2130,2089.1,2106,7915073,40.9,16
03-03-2021,2121.05,2219.9,2107.2,2202.1,14733134,112.7,-81.05
04-03-2021,2180,2189.95,2157.7,2175.85,9892597,32.25,4.15
05-03-2021,2156,2211.95,2153.05,2178.7,11773630,58.9,-22.7
08-03-2021,2168.5,2231.9,2168,2191.1,9002404,63.9,-22.6
09-03-2021,2200,2213.8,2146.6,2191.05,6993792,67.2,8.95
10-03-2021,2207,2215.1,2170.25,2181.95,5316182,44.85,25.05
12-03-2021,2195,2206.4,2123.9,2137.6,7783173,82.5,57.4
15-03-2021,2140.05,2148.9,2080.5,2108.9,7706302,68.4,31.15
16-03-2021,2114,2126,2095.5,2100.6,6402757,30.5,13.4
17-03-2021,2098.05,2103,2035.1,2055.35,8865521,67.9,42.7
18-03-2021,2072.9,2084.8,2001,2009.1,9528809,83.8,63.8
19-03-2021,1991,2095.85,1982.8,2082,19284892,113.05,-91
22-03-2021,2071,2074,2033.2,2062.4,8571196,40.8,8.6
23-03-2021,2061.95,2109.7,2056,2087.5,8039865,53.7,-25.55
24-03-2021,2079.75,2079.75,2040.4,2047.3,7763726,39.35,32.45
25-03-2021,2054,2054,1985,1991.45,10153757,69,62.55
26-03-2021,2012,2013.7,1973.7,1994.65,9313160,40,17.35
30-03-2021,2008,2048.9,1991.55,2029.3,9433850,57.35,-21.3
31-03-2021,2018,2049.9,1999,2003.1,7499740,50.9,14.9
01-04-2021,2018,2030,2003.15,2021.85,5410307,26.85,-3.85
05-04-2021,2024.95,2025,1962.1,1992.6,6864856,62.9,32.35
06-04-2021,2004,2004.95,1969,1984.3,6465241,35.95,19.7
07-04-2021,2000,2046.9,1993.3,2002.85,11198918,53.6,-2.85
08-04-2021,2011,2022,1993,2005.35,7092878,29,5.65
09-04-2021,1998.45,2006.35,1980,1982.05,6478482,26.35,16.4
12-04-2021,1959,1961.4,1900.25,1911.15,9646031,61.15,47.85
13-04-2021,1924,1940.6,1917.85,1931.8,8958261,22.75,-7.8
15-04-2021,1926.3,1961,1913,1944.3,9102492,48,-18
16-04-2021,1936.6,1949.9,1926.45,1932.1,7225679,23.45,4.5
19-04-2021,1904,1916.4,1890,1901.7,8527967,26.4,2.3
20-04-2021,1910.5,1919,1890.45,1901.15,7939490,28.55,9.35
22-04-2021,1892.25,1914.45,1876.7,1906.4,6687573,37.75,-14.15
23-04-2021,1906,1918.9,1895.35,1904.35,5459016,23.55,1.65
26-04-2021,1920,1962,1911.5,1937.85,9620785,50.5,-17.85
27-04-2021,1940,1997.2,1938.25,1988.65,9226547,58.95,-48.65
28-04-2021,1997.85,2008,1980.15,1997.3,7902002,27.85,0.55
29-04-2021,2022.9,2044.5,2007.3,2024.05,8035915,37.2,-1.15
30-04-2021,2008.5,2036,1987.55,1994.5,9150974,48.45,14
03-05-2021,1966,1979,1943.1,1959.05,10909942,35.9,6.95
04-05-2021,1950,1967.8,1911,1916.6,10083693,56.8,33.4
05-05-2021,1923.35,1938.5,1908.05,1920.1,5719649,30.45,3.25
06-05-2021,1921.85,1935,1906.6,1931,6749281,28.4,-9.15
07-05-2021,1937.75,1955.65,1926,1931.75,5671163,29.65,6
10-05-2021,1939,1946.8,1920.95,1926.2,6433879,25.85,12.8
11-05-2021,1915,1938.55,1910,1933.15,6220217,28.55,-18.15
12-05-2021,1930.1,1932.9,1907,1913.15,6081627,25.9,16.95
14-05-2021,1928.05,1942,1906,1937.3,6134079,36,-9.25
17-05-2021,1937.3,1963.45,1930.4,1960.35,5479424,33.05,-23.05
18-05-2021,1981,2002.6,1972.5,1987.95,5567958,30.1,-6.95
19-05-2021,1980,2016.45,1972,1997.05,7530294,44.45,-17.05
20-05-2021,1997.9,2010.9,1981,1985.4,5271497,29.9,12.5
21-05-2021,1992,2009.6,1986,2002.55,4977555,23.6,-10.55
24-05-2021,2008,2009.8,1982,1985.65,3946636,27.8,22.35
25-05-2021,1996.4,1997,1960,1963.15,6821015,37,33.25
26-05-2021,1975,1979.5,1965.3,1970.05,3452113,14.2,4.95
27-05-2021,1970.3,1993,1962.25,1976.1,12377100,30.75,-5.8
28-05-2021,1990,2105,1990,2094.8,26060864,115,-104.8
31-05-2021,2102,2191.7,2085.05,2160.3,27285782,106.65,-58.3
01-06-2021,2166,2202,2146.5,2168.9,12928379,55.5,-2.9
02-06-2021,2157,2209.5,2157,2201.25,11366816,52.5,-44.25
03-06-2021,2221,2250,2196.1,2209.65,11064116,53.9,11.35
04-06-2021,2214.8,2216.45,2184.25,2190.5,6677278,32.2,24.3
07-06-2021,2202,2242,2185,2227.4,7539326,57,-25.4
08-06-2021,2226.6,2227.15,2198.15,2214.6,4464889,29,12
09-06-2021,2219,2221,2157.95,2175,5265326,63.05,44
10-06-2021,2193.4,2230,2177.55,2183,6532832,52.45,10.4
11-06-2021,2182.9,2228,2180.1,2213.15,6351520,47.9,-30.25
14-06-2021,2215,2258.25,2195.05,2244.9,9383416,63.2,-29.9
15-06-2021,2261,2274.9,2240.3,2250,7002898,34.6,11
16-06-2021,2244.9,2247.05,2205.85,2211.6,4982975,41.2,33.3
17-06-2021,2200,2235,2179.9,2215.65,7266765,55.1,-15.65
18-06-2021,2225.5,2235,2184.35,2225.65,13553801,50.65,-0.15
21-06-2021,2203.5,2247.5,2200.15,2237.25,5624044,47.35,-33.75
22-06-2021,2254,2261,2219.35,2225.75,5940386,41.65,28.25
23-06-2021,2250,2250.6,2201.7,2205.35,7685796,48.9,44.65
24-06-2021,2206.85,2214.6,2140,2153.5,42209687,74.6,53.35
25-06-2021,2153.5,2153.5,2081.1,2104.45,25546334,72.4,49.05
28-06-2021,2122,2126.5,2081,2086,9357852,45.5,36
29-06-2021,2089.5,2109,2084.1,2087.8,12526981,24.9,1.7
30-06-2021,2096.25,2122.65,2091.05,2110.65,9120556,31.6,-14.4
01-07-2021,2118,2123.15,2095,2097.95,5784627,28.15,20.05
02-07-2021,2097,2132.9,2092.95,2129.05,6500973,39.95,-32.05
05-07-2021,2136.45,2153.55,2131.5,2150.2,5400604,22.05,-13.75
06-07-2021,2144.95,2148.9,2120.2,2124.8,4647361,28.7,20.15
07-07-2021,2127.75,2127.75,2098,2110.05,4824931,29.75,17.7
08-07-2021,2116.95,2116.95,2081,2092.6,5162088,35.95,24.35
09-07-2021,2088,2091.7,2066.1,2071.2,4170886,25.6,16.8
12-07-2021,2079.75,2101.5,2074.5,2084.1,3962111,27,-4.35
13-07-2021,2100,2103.05,2088.05,2099.7,3099956,15,0.3
14-07-2021,2100.35,2106.85,2081.25,2086,3937768,25.6,14.35
15-07-2021,2095,2095,2078.5,2082.35,4360415,16.5,12.65
16-07-2021,2087.75,2114.75,2087.6,2112.4,4074206,27.15,-24.65
19-07-2021,2100,2124,2092.25,2098.95,3855577,31.75,1.05
20-07-2021,2099.5,2108,2084,2093.8,3111185,24,5.7
22-07-2021,2119,2123.9,2098.15,2120.7,3679260,25.75,-1.7
23-07-2021,2134.45,2134.45,2102.05,2105.7,4585938,32.4,28.75
26-07-2021,2108,2121,2071.1,2076.85,5717830,49.9,31.15
27-07-2021,2076.8,2083.7,2042,2055,4995516,41.7,21.8
28-07-2021,2058,2058,2016.25,2037.35,5952355,41.75,20.65
29-07-2021,2054,2074.4,2043.4,2053.25,6352886,31,0.75
30-07-2021,2058,2067.95,2031.1,2035.3,5238304,36.85,22.7
02-08-2021,2054.3,2079.4,2041.15,2072.5,5041934,38.25,-18.2
